DEPTH,CALI,RHOB,GR,NPHI,DT,SP,SDT
124.206,12.5518,,90.6945,0.3905,,-216.2188,
124.3584,12.5518,2.1208,80.5336,0.3332,129.135,-213.7266,324.2458
124.5108,12.6101,2.0893,71.4181,0.2954,126.9487,-212.6641,291.9203
124.6632,,2.1045,,,119.9629,,271.8672
124.6632,12.7152,,60.3286,0.29,,-209.4609,
124.8156,12.6218,2.1722,56.0317,0.2769,112.8973,-210.375,262.5043
124.968,12.5168,2.2536,51.954,0.3076,103.9198,-209.75,259.9165
125.1204,,2.3216,,,103.3608,,257.3287
125.1204,12.7268,,58.8642,0.2772,,-209.7734,
125.2728,12.7385,2.3073,62.5354,0.2974,109.9171,-209.0781,262.333
125.4252,12.7619,2.2028,68.4249,0.3319,123.4047,-207.5,267.2642
125.5776,,2.0928,,,136.2806,,267.2642
125.5776,12.6918,,75.808,0.3881,,-209.0703,
125.73,,2.0422,,,140.9297,,272.1954
125.73,12.6685,,76.7244,0.385,,-209.0156,
125.8824,12.6685,2.046,80.1234,0.4227,139.7674,-209.9219,275.4829
126.0348,,2.0605,,,135.3144,,278.7704
126.0348,12.6685,,75.996,0.4285,,-211.5703,
126.1872,,2.0758,,,132.2127,,280.4141
126.1872,12.6918,,75.5651,0.4288,,-211.2188,
126.3396,12.6685,2.0986,74.539,0.3847,128.0957,-211.9453,275.4047
126.492,,2.1183,,,121.4172,,267.2055
126.492,12.6685,,73.5678,0.4106,,-210.5156,
126.6444,,2.1327,,,117.9426,,250.0763
126.6444,12.6101,,76.0997,0.4385,,-209.2656,
126.7968,12.6452,2.1188,75.9403,0.4575,117.7859,-210.0547,234.9987
126.9492,12.6218,2.0833,82.1885,0.5243,120.6208,-213.125,231.9842
127.1016,,2.0398,,,124.2045,,244.7968
127.1016,12.6335,,85.3712,0.6297,,-211.0547,
127.254,12.6452,2.0157,85.6453,0.552,125.2057,-210.6172,261.4839
127.4064,12.6335,2.0191,80.0357,0.5017,125.2511,-209.2891,271.2516
127.5588,,2.048,,,123.9511,,270.4548
127.5588,12.6452,,72.3011,0.4103,,-208.6797,
127.7112,12.6452,2.1199,65.7503,0.4191,119.1769,-210.3984,263.0722
127.8636,12.5985,2.1793,61.2933,0.3692,113.8704,-211.9531,264.8398
128.016,12.5751,2.1933,61.0064,0.3803,113.1536,-212.5156,264.1685
128.1684,12.6918,2.1292,66.3316,0.4056,117.6932,-211.4766,260.8441
128.3208,12.7385,2.0643,73.7284,0.4367,124.8567,-210.7969,264.2188
128.4732,12.9486,2.0235,80.086,0.4968,128.0836,-211.6875,269.4627
128.6256,12.7152,2.0241,81.4561,0.4998,130.1051,-212.5313,276.7802
128.778,12.7385,2.0436,78.4326,0.5108,129.5207,-212.5156,284.1219
128.9304,12.6918,2.101,74.6742,0.4004,124.8299,-213.5859,277.1833
129.0828,12.6918,2.19,68.3568,0.3877,115.7216,-214.3516,276.1882
129.2352,12.5985,2.2708,63.9584,0.3256,105.8888,-214.8594,268.682
129.3876,12.6452,2.2695,65.5075,0.3241,103.2606,-215.9766,254.232
129.54,12.7268,2.2519,68.8367,0.3438,104.4103,-218.4922,238.2548
129.6924,12.6218,2.2512,68.1271,0.3853,102.6067,-217.5859,222.649
129.8448,12.6218,2.3478,65.4603,0.3559,98.6413,-217.3438,207.0433
129.9972,12.5635,2.4048,69.6966,0.323,96.6317,-218.0625,203.442
130.1496,12.6335,2.4141,83.1889,0.3283,99.493,-217.6953,205.8428
130.302,12.6685,2.3486,103.1892,0.4332,110.4746,-217.1484,229.8517
130.4544,12.7385,2.3095,119.2309,0.5562,124.406,-217.0938,281.4708
130.6068,12.8085,2.2913,126.5617,0.5791,134.6375,-216.5781,335.4907
130.7592,12.7385,2.3026,127.5038,0.4721,140.5172,-217.2656,390.7111
130.9116,12.6918,2.2952,121.2447,0.3958,142.6685,-218.3516,399.8606
131.064,12.6918,2.2958,122.217,0.4011,143.0256,-221.1797,394.3124
131.2164,12.6685,2.2931,120.429,0.4423,142.1863,-218.3281,387.0047
131.3688,12.6685,2.2922,126.4982,0.4288,139.8189,-218.4531,389.3528
131.5212,12.6452,2.2876,118.8843,0.3946,139.935,-220.0078,400.9997
131.6736,12.6685,2.2891,117.5134,0.3919,140.241,-220.5859,406.8348
131.826,12.6918,2.2994,112.0109,0.4003,139.7143,-223.3203,418.3149
131.9784,12.6918,2.3026,120.5148,0.4148,139.0716,-226.7969,418.6689
132.1308,12.6918,2.304,113.469,0.4342,139.0043,-228.0391,411.7383
132.2832,12.6918,2.3023,113.712,0.4655,139.6785,-226.9141,406.2265
132.4356,12.7152,2.3028,105.4198,0.473,139.8947,-227.8359,405.228
132.588,12.7268,2.2924,105.4585,0.4768,139.6841,-227.0859,408.6935
132.7404,12.7385,2.2789,104.2795,0.4862,138.7963,-226.2344,410.3745
132.8928,12.7619,2.2689,105.9242,0.5016,139.4507,-227.125,410.6106
133.0452,12.7619,2.2642,103.0017,0.4483,139.33,-228.7031,408.7325
133.1976,12.7852,2.263,95.7666,0.393,140.4141,-227.4453,408.5874
133.35,12.7852,2.2611,96.254,0.4124,140.2295,-224.75,412.2825
133.5024,12.7619,2.2562,98.3761,0.4093,137.0017,-224.8359,415.3747
133.6548,12.7619,2.2589,105.9245,0.4247,135.9935,-221.2734,410.4296
133.8072,12.7852,2.2623,97.7161,0.4053,137.1758,-220.4453,401.752
133.9596,12.7852,2.2653,98.2035,0.4338,139.5204,-220.0547,397.8293
134.112,12.7735,2.2688,94.5141,0.4349,140.7643,-219.3594,397.9792
134.2644,12.7735,2.2659,102.7962,0.4464,140.6197,-220.8906,399.1667
134.4168,12.7735,2.2648,100.8475,0.4451,138.5632,-222.1563,403.3774
134.5692,12.7852,2.2588,108.1943,0.4334,138.299,-219.2734,401.3735
134.7216,12.7852,2.2576,107.2192,0.4315,138.5994,-219.9531,398.7761
134.874,12.8319,2.252,108.3502,0.3873,138.5764,-220.0547,397.1596
135.0264,12.8202,2.2458,103.1884,0.3878,138.2574,-221.0781,398.9841
135.1788,12.8085,2.2471,100.2252,0.3954,138.4535,-221.6328,400.7351
135.3312,12.7852,2.2532,97.9598,0.4685,138.4724,-221.6458,400.2457
135.4836,12.6918,2.2555,95.2734,0.5162,138.5631,-222.1563,399.421
135.636,12.7152,2.2539,99.3722,0.4372,138.5395,-221.4643,398.6044
135.7884,12.6685,2.2531,106.7539,0.4034,138.3956,-222.0703,399.5206
135.9408,12.6918,2.2573,107.0476,0.4208,138.2778,-222.0,400.4503
136.0932,12.6685,2.271,103.4319,0.4394,138.287,-221.5781,398.3722
136.2456,12.6918,2.281,99.8628,0.4251,139.2337,-221.9453,395.9265
136.398,12.6918,2.2857,97.9188,0.396,138.992,-221.6172,394.4063
136.5504,12.6918,2.2801,99.238,0.4203,138.5182,-221.5938,398.2322
136.7028,12.6918,2.2779,100.3989,0.4103,138.2449,-221.3828,400.2397
136.8552,12.7152,2.2732,100.2285,0.5206,137.5834,-220.2188,401.8838
137.0076,12.7152,2.2687,98.9087,0.5093,137.675,-219.493,403.3707
137.16,12.7035,2.2673,99.6563,0.6105,137.8185,-219.2734,402.3807
137.3124,12.6918,2.2673,105.6947,0.5215,138.115,-217.2679,399.3425
137.4648,12.6918,2.2626,107.3955,0.7123,137.8876,-217.8594,395.3626
137.6172,12.6802,2.2632,106.6273,0.5654,137.8323,-218.4236,389.9646
137.7696,12.6568,2.2598,104.6081,0.5255,137.739,-218.4531,389.3688
137.922,12.6335,2.2619,103.5615,0.403,138.2007,-219.3438,396.4486
138.0744,12.6452,2.2559,109.6649,0.3477,138.1455,-220.6484,399.2042
138.2268,12.6452,2.2637,108.2091,0.333,137.7705,-220.5781,399.7543
138.3792,12.5985,2.2688,108.2933,0.3462,136.9953,-219.7578,398.6327
138.5316,12.6218,2.2854,95.523,0.3661,135.9473,-220.1172,398.084
138.684,12.5051,2.338,90.8254,0.3174,136.9263,-220.5625,395.5129
138.8364,12.4584,2.4312,81.0433,0.2569,136.3026,-220.1563,395.5129
138.9888,12.4584,2.5464,79.355,0.2358,137.3252,-219.6719,394.3124
139.1412,12.4584,2.6384,78.3901,0.2041,136.9015,-219.0078,391.9116
139.2936,12.4818,2.7091,82.6858,0.2032,136.9838,-218.7266,389.5107
139.446,12.5284,2.7344,84.9831,0.2013,136.5422,-217.6641,389.5107
139.5984,12.6218,2.6925,92.5748,0.2058,136.8259,-217.4844,390.7111
139.7508,12.6452,2.5985,98.0876,0.2292,136.8023,-216.6328,399.1142
139.9032,12.6685,2.4518,101.3155,0.2722,137.4797,-215.6406,401.376
140.0556,12.6685,2.3346,93.4232,0.2962,137.3359,-215.0859,401.712
140.208,12.6918,2.2798,87.6601,0.3204,137.9066,-214.7422,399.8501
140.3604,12.6685,2.3187,88.8104,0.3073,137.3049,-214.3125,398.3535
140.5128,12.6685,2.354,95.663,0.2926,135.9063,-214.375,398.8122
140.6652,12.6452,2.3381,97.7769,0.3058,136.139,-214.6484,400.7751
140.8176,12.6452,2.2929,98.7471,0.3375,136.6766,-214.7969,401.6363
140.97,12.6685,2.2715,100.2758,0.3974,136.3009,-214.5547,399.1142
141.1224,12.6452,2.2761,105.783,0.4231,136.5207,-215.1484,400.3146
141.2748,12.6335,2.2755,104.5321,0.4239,137.9927,-215.1719,401.5151
141.4272,12.6218,2.2717,101.8264,0.4404,138.3428,-216.3906,397.9138
141.5796,12.6335,2.2678,97.74,0.4252,138.5496,-216.1641,396.7133
141.732,12.6452,2.2716,94.8643,0.4361,138.49,-215.8516,396.7133
141.8844,12.6452,2.2764,98.0189,0.468,138.1877,-216.0625,396.7133
142.0368,12.6452,2.2786,105.5405,0.4582,137.941,-216.9375,395.5129
142.1892,12.6218,2.2742,110.3122,0.4275,137.775,-216.1719,396.7133
142.3416,12.6452,2.2782,108.4521,0.3674,137.8132,-215.625,396.7133
142.494,12.6335,2.278,106.2295,0.3904,138.1928,-215.625,398.5525
142.6464,12.6452,2.2824,105.055,0.3977,138.4181,-215.1875,400.7153
142.7988,12.6452,2.2776,103.1143,0.4355,138.4164,-214.4688,401.7887
142.9512,12.6218,2.2713,101.3419,0.4455,138.4527,-213.3047,401.8249
143.1036,12.6452,2.2669,102.3862,0.4371,138.3643,-212.9688,400.4357
143.256,12.6452,2.265,106.5374,0.4166,138.1271,-213.6406,401.5729
143.4084,12.6452,2.2691,108.9635,0.472,138.0419,-214.0547,402.6374
143.5608,12.6452,2.2751,109.4489,0.5015,137.9517,-214.6719,401.8672
143.7132,12.6218,2.2807,108.8573,0.4869,137.8079,-214.9766,401.1107
143.8656,12.6452,2.2873,103.5995,0.422,137.6746,-214.0938,401.6651
144.018,12.6452,2.2859,102.3864,0.42,137.7552,-214.5156,402.1741
144.1704,12.6452,2.2808,100.2025,0.4076,138.0026,-215.0078,403.3949
144.3228,12.6452,2.2836,104.812,0.423,138.2629,-215.7813,404.3426
144.4752,12.6452,2.2897,99.9595,0.4236,138.2782,-215.0859,404.941
144.6276,12.6452,2.3077,98.9892,0.4339,138.243,-214.1953,404.2642
144.78,12.6452,2.3115,100.2029,0.4068,138.286,-214.6875,404.623
144.9324,12.6452,2.3078,104.0851,0.3788,138.4261,-214.7344,403.8094
145.0848,12.6452,2.2994,103.1145,0.3628,138.9507,-214.7109,403.6796
145.2372,12.6218,2.2896,97.7055,0.3547,138.7517,-215.3281,403.399
145.3896,12.6452,2.2902,101.1735,0.3742,138.9909,-214.7109,404.3542
145.542,12.6568,2.2826,109.7048,0.4161,139.2006,-214.3047,405.2804
145.6944,12.6452,2.2783,108.4512,0.442,139.22,-214.5391,406.5614
145.8468,12.6452,2.2766,109.1793,0.4208,139.5609,-214.1528,406.5361
145.9992,12.6452,2.2812,103.8417,0.3785,139.7564,-213.6953,408.4345
146.1516,12.6685,2.2884,110.9589,0.4118,139.9439,-213.7232,407.7361
146.304,12.6452,2.2862,112.8188,0.4241,139.7519,-214.5859,406.7385
146.4564,12.6452,2.2915,112.334,0.4315,139.4767,-214.9375,404.5273
146.6088,12.6452,2.3003,107.2117,0.4227,139.1972,-215.875,402.1074
146.7612,12.6685,2.3087,98.549,0.4135,138.8949,-214.7578,400.4591
146.9136,12.6685,2.3025,97.5782,0.4323,138.761,-215.0859,401.0696
147.066,12.6452,2.2945,94.8655,0.4698,138.8689,-214.8047,399.5597
147.2184,12.6685,2.2863,95.4199,0.4675,138.9813,-214.9922,399.8038
147.3708,12.6685,2.2836,95.6623,0.4583,139.0792,-215.0547,401.1964
147.5232,12.6685,2.2769,95.1767,0.4392,139.1888,-214.8984,402.1724
147.6756,12.6802,2.2791,103.4701,0.4122,139.347,-214.5156,404.8684
147.828,12.6685,2.2889,106.5891,0.4108,139.3306,-214.6328,406.1429
147.9804,12.6685,2.2961,114.3584,0.3852,139.3618,-214.3984,402.5652
148.1328,12.6685,2.2943,112.6585,0.4073,139.4126,-214.9766,403.3012
148.2852,12.6802,2.292,110.5132,0.4046,139.4891,-215.7188,404.4816
148.4376,12.6568,2.2966,116.7435,0.4458,139.5993,-215.7266,406.5166
148.59,12.6802,2.301,115.3714,0.4454,139.6774,-215.7266,406.9947
148.7424,12.6802,2.2924,114.3999,0.4334,139.6103,-214.8672,406.1976
148.8948,12.6918,2.2814,100.1059,0.4311,139.7595,-214.6875,401.8503
149.0472,12.6918,2.2819,99.377,0.4442,139.8127,-214.5703,401.5931
149.1996,12.6685,2.2829,104.4031,0.4773,139.8345,-214.6641,401.9712
149.352,12.6918,2.2881,114.1984,0.4086,139.8649,-214.5625,403.4225
149.5044,12.6918,2.2879,110.3106,0.3758,139.9299,-215.5078,404.1712
149.6568,12.7385,2.288,105.6047,0.3672,139.9885,-215.7109,404.0134
149.8092,12.7152,2.2843,100.2595,0.4116,139.8315,-215.6484,403.9284
149.9616,12.7385,2.284,102.2791,0.4426,139.6881,-214.6484,403.0422
150.114,12.7385,2.2932,103.0091,0.4944,139.6406,-214.875,402.0721
150.2664,12.7385,2.2914,106.8209,0.4765,139.7437,-214.7344,405.3099
150.4188,12.7385,2.2904,107.0645,0.4393,139.867,-215.3516,405.7604
150.5712,12.7385,2.2886,108.7677,0.4169,139.8209,-216.1328,404.6625
150.7236,12.7385,2.2961,104.388,0.4287,139.8542,-216.4219,402.1712
150.876,12.7385,2.3061,109.2541,0.4758,139.7339,-215.9766,402.831
151.0284,12.7268,2.3111,105.3226,0.4594,139.7657,-215.9453,404.8806
151.1808,12.7268,2.3056,107.5112,0.445,139.5661,-216.2188,406.8584
151.3332,12.7735,2.3007,105.232,0.411,139.0647,-216.0938,409.1875
151.4856,12.7035,2.2954,107.6771,0.4566,138.7702,-215.3594,403.3482
151.638,12.6685,2.2977,105.375,0.4449,138.6534,-215.1328,392.5739
151.7904,12.6335,2.2929,105.502,0.4545,138.5445,-215.1328,379.2216
151.9428,12.6218,2.2892,104.7363,0.3627,138.6651,-214.8125,376.7846
152.0952,12.5751,2.2937,105.5515,0.3871,138.7516,-214.6953,390.6724
152.2476,12.5985,2.2921,103.2053,0.3999,138.7081,-214.2109,403.0794
152.4,12.6452,2.2942,101.9004,0.4828,138.7918,-213.6406,409.4717
152.5524,12.6452,2.29,109.6642,0.4038,138.6582,-213.375,404.4815
152.7048,12.6218,2.2871,112.494,0.421,138.564,-213.5313,398.5966
152.8572,12.6452,2.2825,110.6352,0.3779,138.5515,-213.8125,397.7506
153.0096,12.6452,2.284,99.2319,0.4026,138.5785,-212.7578,399.426
153.162,12.6452,2.2832,92.4385,0.4134,138.6481,-212.5078,399.4682
153.3144,12.6452,2.2824,93.8942,0.4289,138.4963,-212.2031,399.7782
153.4668,12.6452,2.2865,98.4232,0.4156,138.3859,-212.9375,400.7963
153.6192,12.6452,2.2944,107.8857,0.4022,138.2964,-213.4375,400.7782
153.7716,12.6452,2.2948,118.3182,0.4148,138.0081,-213.1875,402.2482
153.924,12.6685,2.2882,124.0697,0.4294,137.7381,-213.1719,396.774
154.0764,12.6452,2.292,117.4283,0.4124,137.4976,-212.8393,395.2872
154.2288,12.6452,2.2964,113.5472,0.3946,137.4096,-212.4097,396.7672
154.3812,12.6685,2.2921,111.9303,0.3798,137.6793,-212.25,396.1559
154.5336,12.6568,2.2887,115.045,0.3736,137.8336,-212.0833,398.1184
154.686,12.6685,2.2949,113.144,0.3891,137.9023,-211.8984,399.4124
154.8384,12.6452,2.3027,105.783,0.4228,137.8863,-211.6875,400.6248
154.9908,12.6452,2.3025,103.842,0.4583,137.8783,-211.5972,398.5683
155.1432,12.6568,2.2952,101.4527,0.4368,137.8474,-211.0078,397.4764
155.2956,12.6685,2.3018,108.2876,0.4172,137.6536,-210.9531,401.3913
155.448,12.6452,2.3043,110.3923,0.3542,137.5259,-211.4922,396.3966
155.6004,12.6452,2.3074,107.9664,0.405,137.1656,-211.125,394.7599
155.7528,12.6452,2.2996,103.5993,0.4045,136.9576,-211.1875,395.937
155.9052,12.6452,2.2957,99.96,0.4078,136.7194,-211.5469,389.0365
156.0576,12.6452,2.2961,106.7531,0.3888,136.6836,-210.6875,387.6137
156.21,12.6452,2.2921,107.2386,0.3852,136.772,-210.6094,387.5911
156.3624,12.6218,2.2922,107.1603,0.4187,136.8412,-210.8828,390.4949
156.5148,12.6218,2.2909,105.7057,0.4168,136.9538,-210.5781,392.505
156.6672,12.6452,2.2937,99.7174,0.4413,137.0087,-210.9766,391.8916
156.8196,12.6218,2.2883,104.7358,0.4051,136.9565,-211.2969,393.7397
156.972,12.6218,2.282,105.0589,0.4436,136.6748,-212.0703,394.3847
157.1244,12.6218,2.2815,112.0903,0.4455,136.4408,-212.5,398.0394
157.2768,12.6452,2.2849,109.018,0.4645,136.1948,-212.3984,396.7592
157.4292,12.6452,2.2905,106.2685,0.4247,136.2087,-212.0547,390.9465
157.5816,12.6685,2.2945,102.218,0.4072,136.2413,-212.3516,388.9652
157.734,12.6452,2.3024,106.268,0.4113,136.0974,-212.8672,385.9093
157.8864,12.6452,2.308,104.0843,0.4236,135.7605,-212.3438,382.308
158.0388,12.5985,2.3058,107.0818,0.501,134.9933,-212.3516,376.3058
158.1912,12.6452,2.2984,102.8712,0.4821,134.4182,-212.2734,373.9049
158.3436,12.6452,2.2908,107.7242,0.4454,133.91,-211.3516,372.7045
158.496,12.6218,2.2768,111.7674,0.3996,132.8353,-210.9219,369.8714
158.6484,12.6218,2.2666,114.919,0.3823,132.8296,-210.5,357.0987
158.8008,12.6802,2.2587,106.6272,0.3632,133.7341,-211.8828,357.0987
158.9532,12.5518,2.2693,102.0865,0.3442,134.4298,-211.7813,357.0987
159.1056,12.5518,2.2804,97.4905,0.3441,134.0246,-212.0391,360.7
159.258,12.5868,2.2902,99.5354,0.3564,134.5474,-212.1797,367.9027
159.4104,12.5985,2.293,95.6957,0.3835,135.7761,-211.8438,369.1031
159.5628,12.5985,2.2886,95.4535,0.3778,136.3443,-212.2031,376.3058
159.7152,12.6218,2.2826,94.0687,0.3709,135.9719,-211.875,382.4229
159.8676,12.6218,2.2808,95.0381,0.3651,135.3106,-211.3203,378.7067
160.02,12.6218,2.2776,95.7651,0.3668,135.2083,-211.0156,378.7067
160.1724,12.6452,2.2826,97.2368,0.3496,135.3256,-211.1797,375.1053
160.3248,12.6218,2.2872,97.6513,0.3412,135.5163,-211.0781,379.9071
160.4772,12.6452,2.2934,98.4502,0.3593,135.7331,-211.1719,384.7089
160.6296,12.6452,2.3019,104.8123,0.3907,135.7809,-211.0156,387.1098
160.782,12.6452,2.2971,106.7531,0.4451,135.8936,-211.6953,378.7067
160.9344,12.6452,2.3007,106.996,0.415,136.0272,-211.4766,375.1053
161.0868,12.6452,2.2945,99.4745,0.4115,136.2211,-210.6563,375.1053
161.2392,12.6452,2.3041,97.5337,0.3586,136.4182,-210.2266,377.5062
161.3916,12.6218,2.3012,96.2503,0.353,136.472,-209.9531,378.7067
161.544,12.6452,2.2992,98.747,0.3618,136.5183,-209.3281,381.1075
161.6964,12.6335,2.2926,100.6512,0.3925,136.5465,-208.7969,381.1075
161.8488,12.6452,2.2882,99.232,0.426,136.5457,-208.4297,382.308
162.0012,12.6802,2.2811,92.7829,0.405,136.4953,-208.4844,381.1075
162.1536,12.6452,2.2824,93.8949,0.4214,136.4169,-208.4922,385.9093
162.306,12.6568,2.2891,99.0266,0.4243,136.4477,-208.3203,381.1075
162.4584,12.6335,2.2975,105.9872,0.4146,136.6079,-208.2734,382.308
162.6108,12.6568,2.2961,102.6665,0.379,136.7939,-208.4375,379.9071
162.7632,12.6452,2.2908,98.0184,0.402,136.8026,-208.4844,381.1075
162.9156,12.6452,2.2835,97.5336,0.3573,136.4985,-208.2266,385.9093
163.068,12.6452,2.2785,95.8354,0.3858,136.086,-207.8672,378.7067
163.2204,12.6452,2.2821,91.9539,0.388,136.0505,-207.3281,378.7067
163.3728,12.6452,2.2901,93.0591,0.4688,136.1526,-207.5781,379.9071
163.5252,12.6452,2.2926,94.688,0.4943,136.5259,-207.7656,376.3058
163.6776,12.6452,2.2815,99.7832,0.467,136.7834,-207.8359,378.7067
163.83,12.6452,2.2691,102.5599,0.423,136.912,-207.9531,384.7089
163.9824,12.6452,2.2637,101.6046,0.3967,136.9641,-207.4609,385.9093
164.1348,12.6452,2.2695,98.9355,0.3995,136.9518,-207.5703,381.1075
164.2872,12.6685,2.2767,96.1982,0.42,137.2372,-207.3125,382.308
164.4396,12.6452,2.2789,101.9509,0.4369,137.5476,-206.9911,380.0613
164.592,12.6452,2.2746,105.3476,0.4197,137.7806,-206.7266,381.9074
164.7444,12.6685,2.2676,112.1186,0.3857,138.3164,-207.0139,385.7905
164.8968,12.6452,2.2664,108.2088,0.3452,138.7528,-206.8828,392.403
165.0492,12.6685,2.2775,106.8312,0.3787,138.8741,-206.4766,398.455
165.2016,12.6802,2.2762,104.4413,0.4002,138.7453,-206.7143,400.1747
165.354,12.6802,2.2715,106.6273,0.4088,138.4606,-207.125,398.0292
165.5064,12.6802,2.2588,114.3997,0.3724,138.3917,-207.9028,395.2147
165.6588,12.6685,2.2605,113.8725,0.4078,138.2981,-208.1719,390.8062
165.8112,12.6802,2.2649,113.6707,0.4232,138.4079,-208.6328,391.4938
165.9636,12.6918,2.2678,105.2079,0.4645,138.4767,-209.1328,393.112
166.116,12.6685,2.2712,100.275,0.3947,138.7027,-209.2656,391.9116
166.2684,12.6452,2.2734,103.3567,0.3935,138.8191,-209.375,394.3124
166.4208,12.6685,2.2728,109.7449,0.3826,138.8736,-208.7656,394.7488
166.5732,12.6452,2.2708,118.642,0.3786,138.9212,-208.7891,394.4742
166.7256,12.6452,2.2651,113.4929,0.3758,139.1201,-208.5547,395.9275
166.878,12.6452,2.2657,111.7598,0.4106,139.1734,-208.5938,399.4109
167.0304,12.6452,2.2643,105.4517,0.4807,139.0325,-208.5547,401.5267
167.1828,12.6452,2.2628,106.2331,0.4692,139.0054,-208.4141,399.871
167.3352,12.6452,2.2622,106.5107,0.4202,139.1613,-208.6094,402.8993
167.4876,12.6918,2.2577,103.9588,0.4455,139.451,-208.3516,413.5939
167.64,12.6918,2.2588,102.7438,0.4162,139.9839,-207.5625,418.3213
167.7924,12.6685,2.2562,105.3399,0.4114,140.6848,-207.3125,412.3191
167.9448,12.6452,2.2539,112.6572,0.4022,141.4407,-206.6406,398.8415
168.0972,12.6218,2.2468,122.0307,0.4003,141.9694,-206.5859,391.2361
168.2496,12.6218,2.2381,123.2426,0.3992,142.1714,-206.4844,386.2505
168.402,12.5751,2.2302,115.235,0.404,142.4259,-206.2734,385.5897
168.5544,12.5051,2.2161,102.1787,0.4749,142.0006,-206.3359,380.4368
168.7068,12.5518,2.2068,97.9746,0.457,140.7941,-206.2188,374.7756
168.8592,12.5051,2.2079,98.7964,0.4156,139.7668,-205.5938,364.4092
169.0116,12.5518,2.2149,97.2486,0.3672,138.0723,-205.8828,354.0428
169.164,12.5868,2.2347,93.7233,0.3423,135.6862,-206.0078,343.6764
169.3164,12.5051,2.2749,92.9999,0.343,130.5314,-206.0234,328.2881
169.4688,12.5168,2.3312,87.4764,0.3146,124.7664,-205.3125,315.0832
169.6212,12.4818,2.3345,80.8622,0.2698,122.7595,-204.6719,307.8805
169.7736,12.5751,2.2894,80.8581,0.2695,126.9848,-204.4609,306.6801
169.926,12.5985,2.2685,91.5766,0.3135,128.7171,-204.3359,309.081
170.0784,12.5518,2.2968,89.7491,0.3456,123.8294,-203.5469,307.8805
170.2308,12.5518,2.3155,87.5719,0.2987,120.4868,-202.8984,300.6779
170.3832,12.6218,2.2503,85.3941,0.2804,121.6233,-202.4028,292.2747
170.5356,12.6918,2.1577,102.6933,0.2782,127.7496,-202.2344,291.0743
170.688,12.6452,2.0923,103.5143,0.2808,136.495,-202.0156,296.8875
170.8404,12.6218,2.0717,101.4994,0.2888,138.6746,-201.4688,317.0548
170.9928,12.6685,2.0652,94.9884,0.2962,139.2049,-201.0078,327.7908
171.1452,12.6685,2.0613,93.5315,0.2924,139.0965,-200.375,321.3013
171.2976,12.7385,2.066,92.7083,0.2968,137.9531,-200.1406,322.2679
171.45,12.7152,2.0799,86.562,0.2859,135.5088,-200.1953,317.8163
171.6024,12.7619,2.1042,89.6098,0.2991,133.649,-200.2891,318.7493
171.7548,12.7385,2.1196,98.061,0.3166,134.0073,-200.3984,315.3726
171.9072,12.7385,2.127,107.794,0.3345,136.4992,-200.5547,319.3956
172.0596,12.7152,2.1321,111.8493,0.3456,139.4892,-200.4844,332.7708
172.212,12.7268,2.1458,111.4039,0.355,140.2141,-200.9297,345.927
172.3644,12.7969,2.1757,104.5768,0.3734,139.3835,-200.6563,351.0965
172.5168,12.8085,2.2201,104.8584,0.3262,135.7384,-200.6484,333.7793
172.6692,12.8319,2.2588,101.7618,0.3338,130.8868,-201.2734,312.3882
172.8216,12.8202,2.2897,107.8234,0.3399,127.3675,-202.3594,292.7694
172.974,12.9953,2.3006,113.3926,0.4006,123.5462,-203.2734,289.8739
173.1264,12.5284,2.311,124.3325,0.369,124.3496,-203.375,306.8304
173.2788,12.7152,2.2907,131.8698,0.3804,125.4235,-203.2578,335.4907
173.4312,12.7268,2.2482,132.5656,0.3886,123.1224,-203.8203,336.6912
173.5836,12.6568,2.2191,130.9277,0.4142,120.8181,-203.8203,321.0854
173.736,12.7619,2.2032,134.5224,0.4127,119.3746,-204.7109,305.4796
173.8884,12.6218,2.187,135.8766,0.4416,120.1962,-205.1875,300.6779
174.0408,12.6218,2.1652,138.9208,0.4706,126.3997,-205.4141,305.4796
174.1932,12.5751,2.1646,141.1382,0.4256,128.2227,-205.1641,323.4863
174.3456,12.5284,2.1934,143.5901,0.36,129.6205,-205.2344,351.0965
174.498,12.5518,2.2115,140.7926,0.3114,129.0887,-205.4375,361.9005
174.6504,12.5284,2.2182,126.6686,0.3191,129.4154,-205.4688,352.2969
174.8028,12.6452,2.2047,117.4285,0.3231,128.6585,-204.2188,334.2903
174.9552,12.5284,2.1929,108.7809,0.326,127.4317,-203.6328,323.4863
175.1076,12.6218,2.1924,108.3728,0.3093,127.7621,-203.1719,321.2056
175.26,12.6218,2.2095,104.4936,0.3188,129.655,-202.8984,329.1675
175.4124,12.6101,2.2309,107.8479,0.3077,130.9125,-202.1094,336.7305
175.5648,12.5985,2.2365,111.2004,0.3138,132.6241,-201.6667,342.8973
175.7172,12.5985,2.2242,117.1497,0.3102,134.2424,-201.3482,350.239
175.8696,12.5635,2.1969,117.8856,0.3298,135.6554,-200.6563,355.8983
176.022,12.5635,2.1581,114.4972,0.3537,136.1176,-200.8611,357.2047
176.1744,12.5985,2.1167,112.0387,0.3408,135.4597,-200.3828,347.9908
176.3268,12.5868,2.0857,108.9535,0.3044,133.962,-200.5357,338.4893
176.4792,12.5868,2.0675,105.3208,0.2685,131.9913,-199.8984,314.5457
