DEPTH,CALI,CHKS:1,CHKS:2,RHOB,GR,DT,RES,SP
204.808,9.8441,,,2.3147,100.7166,132.3631,1.3377,46.0785
204.9604,9.8672,,,2.3181,101.5774,127.4008,1.3146,47.2278
205.1128,9.8805,,,2.32,100.4103,127.5023,1.3014,47.838
205.2652,9.8619,,,2.3105,98.9364,128.5075,1.3408,47.5075
205.4176,9.8625,,,2.325,97.6447,129.3179,1.4504,47.3338
205.57,9.8397,,,2.3629,95.1248,127.9046,1.5964,47.27
205.7224,9.7833,,,2.3888,91.5734,125.7249,1.68,47.1535
205.8748,9.8222,,,2.4,90.1795,125.6523,1.6629,47.1236
206.0272,9.8381,,,2.3976,94.5407,127.336,1.6341,47.3154
206.1796,9.8056,,,2.3852,101.039,127.3666,1.6328,46.5258
206.332,9.8722,,,2.3778,104.52,126.5447,1.6494,45.6694
206.4844,9.8422,,,2.3533,103.9758,127.7048,1.6761,46.4679
206.6368,9.7903,,,2.3108,101.0636,130.2773,1.7362,46.9075
206.7892,9.8607,,,2.313,96.8059,130.693,1.9439,46.4511
206.9416,9.852,,,2.3272,95.9538,125.9137,2.3774,45.5821
207.094,9.8132,,,2.3726,101.7074,117.1139,2.9998,44.9849
207.2464,9.8887,,,2.4287,108.8432,108.4799,3.5311,44.6601
207.3988,9.9581,,,2.4036,110.7288,104.5257,3.5226,44.2579
207.5512,10.0227,,,2.3256,108.2055,106.7864,2.9835,45.1129
207.7036,10.0361,,,2.2181,109.5144,112.1328,2.4871,45.3724
207.856,9.9594,,,2.2056,115.6974,114.9912,2.4133,44.6299
208.0084,9.8529,,,2.2165,118.4968,113.7333,2.7084,44.3679
208.1608,9.8807,,,2.2627,113.7537,112.3977,2.7952,44.2499
208.3132,10.013,,,2.1911,108.8027,115.3424,2.296,44.6246
208.4656,9.9707,,,2.0999,106.9772,122.669,1.8802,44.4837
208.5,,168.32,169.86,,,,,
208.618,9.8751,,,2.0824,109.4385,127.6661,1.9137,44.7444
208.7704,9.8856,,,2.1007,124.6684,124.3243,2.5152,44.6854
208.9228,9.9077,,,2.2454,148.6792,117.0097,3.5236,44.7539
209.0752,9.9733,,,2.3493,154.8207,111.7016,4.4607,45.1071
209.2276,10.081,,,2.3239,137.583,111.0502,4.5461,45.2425
209.38,10.2608,,,2.2065,115.9945,117.5542,3.5571,44.066
209.5324,10.409,,,2.1475,103.9514,127.6482,2.7982,42.8427
209.6848,10.4658,,,2.171,95.8501,132.5118,2.689,43.259
209.8372,10.5212,,,2.2024,91.8264,130.9543,2.7601,44.022
209.9896,10.6908,,,2.3083,99.8048,129.5334,2.5052,44.153
210.142,11.0087,,,2.2754,112.3214,133.6954,2.0947,43.7319
210.2944,11.732,,,1.9362,115.2873,144.3293,1.8354,42.8948
210.4468,12.1613,,,1.7921,108.9576,155.3603,1.7651,42.5239
210.5992,11.6634,,,1.7714,105.8402,159.4744,1.8466,41.9707
210.7516,10.8634,,,1.8015,111.9795,156.1602,2.0228,41.5322
210.904,10.5418,,,1.969,118.3058,151.0467,2.282,41.5851
211.0564,10.4443,,,2.2703,117.2311,144.3892,2.7133,42.4519
211.2088,10.3624,,,2.3706,111.3634,132.4923,3.4551,42.6057
211.3612,10.3657,,,2.4333,104.225,117.099,4.7067,41.9219
211.5136,10.497,,,2.4738,96.7396,106.7966,6.1427,41.4391
211.666,10.6234,,,2.4809,91.6406,105.9841,6.381,41.5489
211.8184,10.7383,,,2.4265,92.0068,111.9078,5.6192,42.3722
211.9708,10.9321,,,2.2209,94.2082,121.3447,5.2047,42.7384
212.1232,11.1485,,,2.0362,95.9807,128.7389,5.4107,43.5183
212.2756,11.0891,,,2.0076,103.6579,132.6333,6.0398,42.8029
212.428,10.857,,,2.028,120.4073,133.6541,6.8337,41.5881
212.5804,10.6941,,,2.1644,138.5444,127.2978,7.9748,41.2944
212.7328,10.37,,,2.3795,142.4693,117.738,9.3567,40.6156
212.8852,9.9699,,,2.3951,126.0829,110.5543,11.001,40.7358
213.0376,9.8708,,,2.3262,102.6716,109.1377,12.842,40.4992
213.19,9.9454,,,2.3048,85.2634,110.5701,14.3429,40.333
213.3424,10.0395,,,2.324,78.0236,108.3328,15.3621,40.1493
213.4948,10.1069,,,2.3311,78.8549,99.505,15.9284,40.4653
213.6472,10.1058,,,2.2955,80.5079,90.9566,15.9146,40.1245
213.7996,10.0586,,,2.2396,80.9212,86.5411,15.6937,39.9851
213.952,9.9898,,,2.2085,80.2411,87.9233,15.6852,39.6357
214.1044,9.9401,,,2.2273,80.3348,95.0826,15.745,39.4641
214.2568,9.8262,,,2.2451,80.6026,101.068,15.8688,39.466
214.4092,9.756,,,2.2457,78.0314,102.4309,16.1937,39.7
214.5616,9.8083,,,2.2497,76.2717,102.5401,16.5881,39.805
214.714,9.8119,,,2.2609,80.7619,103.4565,16.9519,39.7354
214.8664,9.8687,,,2.252,88.2535,102.6675,17.3819,39.5647
215.0188,9.9274,,,2.26,93.3035,99.0647,17.9379,39.6279
215.1712,9.8474,,,2.2955,96.1154,93.8593,18.7959,40.1432
215.3236,9.6893,,,2.3437,97.8788,89.9569,19.8393,40.478
215.476,9.6787,,,2.4116,96.3133,89.8926,20.4279,40.9227
215.6284,9.7992,,,2.4791,95.8681,90.7735,20.3566,41.4055
215.7808,9.8589,,,2.4964,98.1849,89.5132,20.1881,42.2822
215.9332,9.8207,,,2.4978,99.3971,86.247,20.4707,42.9588
216.0856,9.7296,,,2.4888,99.7973,82.5382,20.8764,43.5428
216.238,9.6224,,,2.463,104.3395,80.1177,21.1568,43.6631
216.3904,9.5677,,,2.4404,113.7472,79.5772,21.732,44.0941
216.5428,9.5673,,,2.4353,121.2306,80.236,22.3632,44.4138
216.6952,9.6257,,,2.4356,121.5473,82.015,22.3578,44.8758
216.8476,9.6459,,,2.431,117.6884,85.0621,21.9001,45.0678
217.0,9.6475,,,2.4002,115.6596,88.6455,21.3075,45.185
217.1524,9.6554,,,2.3865,113.7884,90.428,20.595,45.5279
217.3048,9.5963,,,2.3873,110.6778,89.8493,20.0528,46.42
217.4572,9.5705,,,2.4036,111.4717,88.6733,19.6255,46.4545
217.6096,9.5926,,,2.4334,114.8575,88.0495,18.8329,46.1611
217.762,9.6136,,,2.4501,117.0648,88.2001,17.5776,46.4069
217.9144,9.6926,,,2.4433,117.8536,89.2034,16.1147,46.8919
218.0668,9.8224,,,2.4148,116.802,91.0275,14.6979,47.3362
218.2192,9.8681,,,2.3962,116.5262,92.9844,13.481,47.8702
218.3716,9.8639,,,2.3859,121.2732,94.7212,12.5301,47.9502
218.6764,9.778,,,2.3969,129.1884,96.4028,11.5809,47.6424
218.8288,9.7524,,,2.4107,124.8391,96.5698,11.254,48.3442
218.9812,9.8019,,,2.4199,121.8879,98.7687,10.3164,48.9515
219.1336,9.8197,,,2.4219,124.3651,104.1822,8.8233,48.864
219.286,9.8356,,,2.424,130.1307,111.6043,7.1427,48.8904
219.4384,9.8937,,,2.4324,135.8354,117.5656,5.75,48.725
219.5908,9.9438,,,2.4328,143.9075,120.6861,4.8431,49.0271
219.7432,9.9811,,,2.4378,153.7371,121.7622,4.2981,49.2145
219.8956,10.0198,,,2.4334,162.1865,121.0392,3.9929,49.1106
220.048,10.03,,,2.4211,167.105,120.1428,3.7799,49.0384
220.2004,9.9997,,,2.4104,168.4441,120.2964,3.5865,49.6033
220.3528,9.964,,,2.3947,165.7061,121.2828,3.418,49.7316
220.5052,9.8784,,,2.3757,161.4893,122.0649,3.3179,49.3867
220.6576,9.8384,,,2.3884,156.9818,121.5399,3.3193,48.999
220.81,9.826,,,2.4106,152.5457,118.6127,3.4383,48.3507
220.9624,9.7975,,,2.4889,148.0803,112.8915,3.7119,48.4837
221.1148,9.8865,,,2.527,141.2742,106.9217,4.0078,49.0494
221.2672,9.9161,,,2.5258,137.145,104.6042,3.9724,49.0702
221.4196,9.8436,,,2.5245,142.2365,105.9191,3.6848,49.1193
221.572,9.8293,,,2.5049,150.2493,109.3137,3.4899,49.0756
221.8768,9.7497,,,2.4663,155.6402,113.3011,3.4412,48.5958
222.0292,9.7533,,,2.4745,161.2775,113.9448,3.4228,48.9063
222.1816,9.8177,,,2.4785,160.6847,115.6949,3.3865,48.1174
222.334,9.8065,,,2.4755,158.5039,117.7207,3.3182,47.9565
222.4864,9.7562,,,2.4785,158.6059,119.1987,3.2118,47.566
222.6388,9.8179,,,2.4666,155.9243,120.4711,3.1091,47.8664
222.7912,9.827,,,2.4651,149.0746,122.1604,3.0494,47.8602
222.9436,9.8249,,,2.4694,144.1419,126.7456,3.0625,46.8353
223.096,9.736,,,2.4709,145.1607,133.7129,3.1802,46.6056
223.2484,9.7038,,,2.4784,148.4071,135.7582,3.3541,46.7564
223.4008,9.732,,,2.4764,151.4413,129.9155,3.4555,47.3755
223.5,,182.86,184.61,,,,,
223.5532,9.7264,,,2.4657,153.9036,124.0252,3.4406,46.475
223.7056,9.709,,,2.4647,153.421,122.1677,3.4041,45.784
223.858,9.7289,,,2.4712,154.2515,121.2459,3.405,45.5221
224.0104,9.7995,,,2.4718,158.0643,120.253,3.4261,44.4468
224.1628,9.8207,,,2.4711,156.42,123.798,3.4424,44.168
224.3152,9.8609,,,2.466,148.0351,132.7191,3.4573,43.9999
224.4676,9.8611,,,2.4674,142.8455,138.4946,3.4941,45.5345
224.62,9.7863,,,2.4664,146.3635,135.1565,3.5535,46.7327
224.7724,9.7955,,,2.4703,150.429,124.9012,3.6036,45.68
225.0772,9.8098,,,2.4784,147.1992,124.7378,3.5985,44.1259
225.2296,9.7973,,,2.4803,149.5686,126.629,3.5818,43.5801
225.382,9.8018,,,2.4817,151.5732,120.6346,3.5706,44.6437
225.5344,9.783,,,2.4743,152.086,116.4322,3.5444,45.3349
225.6868,9.7394,,,2.4673,153.4721,118.8693,3.4995,44.5759
225.8392,9.7539,,,2.4645,154.8262,124.2704,3.4671,45.3622
225.9916,9.7829,,,2.4592,156.2522,130.2917,3.4747,45.2043
226.144,9.7897,,,2.4596,158.3397,134.397,3.526,45.0191
226.2964,9.7595,,,2.4603,156.8934,130.597,3.6233,45.1663
226.4488,9.7369,,,2.4684,151.2595,120.7371,3.7532,44.7737
226.6012,9.7211,,,2.4883,149.8454,114.6413,3.8809,44.3114
226.7536,9.6993,,,2.498,153.3797,114.038,3.9506,44.3419
226.906,9.6535,,,2.5019,153.4406,115.2712,3.9402,44.5742
227.0584,9.6751,,,2.4978,149.7047,115.8568,3.8798,44.7382
227.2108,9.711,,,2.489,150.4808,115.157,3.8263,44.0886
227.3632,9.7619,,,2.4761,154.2849,114.2291,3.8197,43.1884
227.5156,9.8324,,,2.4729,154.28,114.1953,3.846,43.2866
227.668,9.8416,,,2.4752,147.9864,114.8021,3.8582,44.8523
227.8204,9.8413,,,2.47,142.2978,116.0739,3.8398,45.3422
227.9728,9.8848,,,2.4581,142.0423,118.6684,3.8256,45.1391
228.2776,9.8101,,,2.4545,142.8025,120.757,3.9157,42.6697
228.43,9.7665,,,2.4514,146.8589,118.7066,3.9955,43.0693
228.5824,9.7506,,,2.4554,155.5459,116.3792,4.0598,45.3675
228.7348,9.7205,,,2.4673,159.8056,114.8658,4.1067,45.8028
228.8872,9.7452,,,2.479,156.9903,113.7925,4.1433,44.9541
229.0396,9.7189,,,2.4885,153.8752,112.935,4.1691,44.4085
229.192,9.6992,,,2.4935,152.7638,116.2409,4.1747,43.5051
229.3444,9.705,,,2.4953,154.0559,125.3497,4.1555,43.8867
229.4968,9.7348,,,2.4873,154.7489,134.6079,4.1361,45.0835
229.6492,9.7572,,,2.4873,153.5385,136.657,4.1516,44.8335
229.8016,9.7138,,,2.4857,152.4765,132.7549,4.177,44.5696
229.954,9.7129,,,2.4864,153.6782,128.7095,4.1649,45.5668
230.1064,9.7339,,,2.4877,153.6018,126.1404,4.1377,45.9607
230.2588,9.7,,,2.4875,152.3085,122.0628,4.1518,45.7376
230.4112,9.6487,,,2.4784,152.8856,118.0481,4.2248,45.9967
230.5636,9.6799,,,2.4811,153.7106,114.6861,4.3398,46.3932
230.716,9.7552,,,2.4785,154.078,112.1132,4.4508,46.3433
230.8684,9.7205,,,2.4796,152.839,110.3564,4.5005,46.0637
231.0208,9.6548,,,2.4839,149.22,109.5038,4.4637,46.0636
231.1732,9.6765,,,2.488,143.7187,109.0429,4.3574,46.1852
231.478,9.6215,,,2.5006,135.5173,111.7726,4.3514,46.7813
231.6304,9.6436,,,2.5037,134.7611,118.1078,4.508,46.531
231.7828,9.6318,,,2.5039,140.5135,126.0832,4.6067,45.9379
231.9352,9.6564,,,2.4998,146.8879,126.8342,4.5599,45.1962
232.0876,9.6214,,,2.4925,145.6401,118.7978,4.4583,46.5481
232.24,9.6018,,,2.4904,143.8601,111.5954,4.4158,47.5816
232.3924,9.6247,,,2.4807,151.1007,110.8959,4.4091,47.7885
232.5448,9.5853,,,2.4785,157.1607,114.7525,4.3416,47.4985
232.6972,9.6086,,,2.4866,154.2341,119.4362,4.2047,46.9813
232.8496,9.6504,,,2.4922,148.4321,121.7041,4.0965,46.459
233.002,9.609,,,2.5051,149.0644,121.5649,4.0614,45.2771
233.1544,9.6169,,,2.518,153.3898,120.8712,4.0748,46.3626
233.3068,9.6004,,,2.518,154.0972,118.6184,4.1053,47.3751
233.4592,9.586,,,2.5181,148.2576,114.0744,4.1309,48.1111
233.6116,9.6069,,,2.5085,144.4375,109.8348,4.1313,47.4855
233.764,9.7151,,,2.5102,146.8972,108.3482,4.104,47.2901
233.9164,9.8114,,,2.5017,149.8174,108.8697,4.0813,47.2673
234.0688,9.7724,,,2.4909,147.4632,111.0802,4.0836,46.566
234.2212,9.7842,,,2.4898,147.4772,112.9701,4.0951,46.8729
234.3736,9.8496,,,2.4996,155.4479,110.984,4.096,46.9838
234.526,9.8522,,,2.5121,162.5845,108.2539,4.0866,47.1399
234.6784,9.8877,,,2.5063,159.4787,106.8919,4.0984,46.4342
234.8308,9.9735,,,2.5108,152.5419,106.6557,4.1436,46.5342
234.9832,9.9925,,,2.5119,149.8219,108.1387,4.1998,46.1697
235.1356,9.9978,,,2.5048,150.9756,114.4501,4.2344,46.7308
235.288,10.0096,,,2.505,150.0927,124.8248,4.2362,47.8657
235.4404,10.0385,,,2.4966,147.4562,131.4418,4.2178,48.3733
235.5928,10.0811,,,2.4945,146.3853,128.9909,4.1847,48.6611
235.7452,10.1318,,,2.5023,146.5595,120.4938,4.147,48.4708
235.8976,10.0966,,,2.5119,146.7409,112.187,4.1164,47.8881
236.05,10.0515,,,2.5157,148.5548,108.4046,4.1129,46.975
236.2024,10.0873,,,2.5113,151.6464,107.555,4.2241,46.9864
236.3548,10.1266,,,2.5017,153.6798,106.8388,4.452,47.2612
236.5072,10.1163,,,2.4952,150.8861,105.9547,4.8581,47.6422
236.6596,10.1638,,,2.4849,147.8042,104.7195,5.1472,48.5481
236.812,10.1559,,,2.4734,145.5898,103.6871,5.1934,49.0392
236.9644,10.1289,,,2.4665,143.996,103.1687,5.0293,49.0624
237.1168,10.1831,,,2.4744,142.2291,103.5867,4.7522,48.7881
237.2692,10.1975,,,2.484,140.5233,104.0602,4.5684,48.1436
237.4216,10.265,,,2.4972,142.8388,104.0203,4.4342,47.7164
237.574,10.3498,,,2.5104,146.6614,103.7719,4.3299,47.2946
237.7264,10.4032,,,2.5189,148.7325,103.7204,4.2345,46.6034
237.8788,10.3921,,,2.5174,147.9495,104.5834,4.1737,47.252
238.0312,10.3543,,,2.5122,150.8776,105.5741,4.1391,48.8825
238.1836,10.4345,,,2.5139,153.4916,106.1918,4.1173,49.5572
238.336,10.4885,,,2.5042,153.5027,106.5363,4.1104,49.2922
238.4884,10.5076,,,2.4955,153.0268,106.5523,4.1416,47.6
238.5,,194.24,196.22,,,,,
238.6408,10.5559,,,2.4864,150.073,106.4044,4.2031,47.2814
238.7932,10.5577,,,2.4919,145.8274,106.1046,4.2627,47.8853
238.9456,10.5919,,,2.4983,145.7754,105.729,4.2832,48.6423
239.098,10.6435,,,2.5047,149.2702,105.7219,4.2421,47.9917
239.2504,10.7025,,,2.5094,152.9554,106.2765,4.1397,47.6551
239.4028,10.7588,,,2.5129,154.9631,107.0504,4.0075,47.4496
239.5552,10.7922,,,2.5148,154.6308,107.7508,3.8951,47.7174
239.7076,10.8008,,,2.5116,153.2602,108.5393,3.8208,46.7392
239.86,10.7258,,,2.5106,153.9731,109.4063,3.7671,46.5424
240.0124,10.6761,,,2.4934,155.4159,110.0244,3.7162,47.8446
240.1648,10.6792,,,2.4793,156.1298,110.1517,3.6798,48.9563
240.3172,10.7412,,,2.4787,156.4061,110.0691,3.6615,48.9844
240.4696,10.8142,,,2.4924,159.0459,110.2609,3.6372,48.8661
240.622,10.8355,,,2.4997,162.0988,111.0056,3.5848,48.6425
240.7744,10.8312,,,2.5049,161.2123,112.7748,3.5149,48.7372
240.9268,10.828,,,2.5047,158.1327,114.9475,3.4418,48.4752
241.0792,10.8426,,,2.4945,158.4019,116.6944,3.3479,48.3326
241.2316,10.8673,,,2.5017,161.7536,117.3022,3.2547,48.6265
241.384,10.8798,,,2.4879,164.8512,116.8883,3.2142,48.9156
241.5364,10.9098,,,2.4883,164.0294,116.2081,3.2257,49.0824
241.6888,10.9662,,,2.5004,159.2753,115.2298,3.2518,49.2931
241.8412,10.9822,,,2.5043,156.9809,114.094,3.2707,49.1783
241.9936,10.9628,,,2.5081,160.5608,113.299,3.3098,48.3291
242.146,10.9563,,,2.501,164.7343,113.0607,3.3918,48.2579
242.2984,10.9891,,,2.4901,168.0719,113.0525,3.4616,48.1923
242.4508,11.0476,,,2.4847,176.1443,113.0805,3.4014,48.8656
242.6032,11.1189,,,2.5054,189.39,113.0205,3.2006,48.3892
242.7556,11.2219,,,2.5159,199.0822,113.0935,2.9778,47.6098
242.908,11.3122,,,2.5542,201.786,113.9396,2.8072,46.8286
243.0604,11.3338,,,2.5611,200.8584,115.5366,2.7001,47.8462
243.2128,11.2714,,,2.5627,200.841,116.5798,2.6609,48.9238
243.3652,11.2719,,,2.5389,203.555,116.6011,2.6909,48.5606
243.5176,11.3696,,,2.535,206.4031,116.4697,2.7318,49.0178
243.67,11.4684,,,2.5464,204.4987,116.6288,2.735,48.4017
243.8224,11.5151,,,2.5419,197.2293,117.0982,2.718,47.4494
243.9748,11.5302,,,2.5282,189.5601,118.3712,2.6982,47.5741
244.1272,11.538,,,2.5185,187.4039,119.9224,2.6825,48.3138
244.2796,11.5721,,,2.5161,192.3125,121.2714,2.6985,47.5544
244.432,11.5975,,,2.5178,193.4687,121.6593,2.7443,47.7425
244.5844,11.6492,,,2.5202,190.1644,120.1269,2.7813,48.3634
244.7368,11.6917,,,2.5174,187.5685,117.4995,2.7763,49.088
244.8892,11.6898,,,2.5192,185.8724,115.4234,2.7231,48.0821
245.0416,11.7534,,,2.5212,183.6462,114.7293,2.6628,47.7749
245.194,11.8521,,,2.5093,182.4088,116.3822,2.6295,46.5579
245.3464,11.8506,,,2.4299,179.6833,121.1011,2.5702,47.2235
245.4988,11.8599,,,2.3423,176.888,127.3582,2.4363,47.3769
245.6512,11.7982,,,2.3388,183.5437,131.511,2.3444,47.8866
245.8036,11.7849,,,2.3366,203.3286,131.5328,2.386,48.1883
245.956,11.814,,,2.3931,222.8458,126.8808,2.4961,48.0328
246.1084,11.88,,,2.499,227.5551,120.1603,2.569,48.0592
246.2608,11.8256,,,2.4829,217.9789,117.378,2.5724,48.1156
246.4132,11.5632,,,2.4231,208.3925,120.1774,2.5509,48.382
246.5656,11.293,,,2.3639,205.8226,124.3518,2.5655,48.3169
246.718,11.1011,,,2.3712,205.0053,125.3282,2.6342,48.149
246.8704,11.0009,,,2.3858,206.5665,121.908,2.7337,48.6009
247.0228,10.9577,,,2.4705,212.2407,117.9128,2.8293,47.9603
247.1752,10.9376,,,2.5306,219.9996,117.6788,2.9256,46.9051
247.3276,10.9508,,,2.5097,229.827,119.8105,3.0301,47.4072
247.48,10.9888,,,2.5047,239.274,120.761,3.1398,48.1307
247.6324,11.0289,,,2.4863,239.5631,120.4476,3.2556,47.279
247.7848,11.0528,,,2.4614,231.4612,119.8398,3.3883,47.2316
247.9372,11.0519,,,2.4446,222.5804,119.2886,3.4963,47.6948
248.0896,11.1228,,,2.448,208.6285,119.0826,3.4964,48.8089
248.242,11.1234,,,2.456,191.2358,118.8833,3.4521,48.0308
248.3944,11.1428,,,2.4865,180.3428,118.2212,3.5274,47.289
248.5468,11.1795,,,2.5215,174.3715,117.1289,3.7428,47.8198
248.6992,11.0813,,,2.5399,168.3518,114.8058,3.9388,48.0697
248.8516,11.0297,,,2.5596,163.0375,111.2803,4.0034,48.2176
249.004,11.0764,,,2.5551,160.8422,108.1246,3.997,48.2855
249.1564,11.0453,,,2.5531,162.6431,105.8106,4.028,48.6303
249.3088,10.9258,,,2.5526,164.0923,103.6133,4.1704,49.0068
249.4612,10.7634,,,2.5633,158.8919,102.0403,4.4399,48.4617
249.6136,10.6005,,,2.5713,152.1297,101.0828,4.7443,47.9861
249.766,10.5346,,,2.5735,149.0293,99.8359,4.9736,47.8873
249.9184,10.4889,,,2.5669,147.7609,98.4147,5.1134,47.4711
250.0708,10.3876,,,2.5693,145.5659,97.7546,5.178,47.9438
250.2232,10.3057,,,2.568,143.9024,97.711,5.2043,48.8719
250.3756,10.2542,,,2.5696,144.2352,97.7213,5.2187,49.2507
250.528,10.1522,,,2.5601,146.7878,97.5401,5.2732,49.5418
250.6804,10.0747,,,2.5586,152.4098,96.8307,5.4385,49.1162
250.8328,10.1815,,,2.5838,155.8282,95.6808,5.6772,48.0364
250.9852,10.329,,,2.5868,151.6199,94.9343,5.8784,48.3261
251.1376,10.4745,,,2.5735,145.2452,95.2981,5.9896,49.614
251.29,10.4829,,,2.583,146.4826,96.5844,6.1187,48.9036
251.4424,10.2637,,,2.5971,151.3884,97.3664,6.3504,47.8823
251.5948,10.1548,,,2.6103,153.2708,96.9046,6.5818,48.1984
251.7472,10.2888,,,2.5868,153.183,96.6285,6.5663,48.6837
251.8996,10.449,,,2.5792,155.2611,97.7227,6.1895,49.3038
252.052,10.4177,,,2.5034,159.2443,100.3629,5.6367,48.5517
252.2044,10.4225,,,2.3115,161.468,105.303,5.1068,47.7844
252.3568,10.5673,,,2.2492,158.4645,111.252,4.6913,48.1008
252.5092,10.6719,,,2.2631,154.7386,114.6458,4.4502,49.4929
252.6616,10.5877,,,2.3087,159.4424,113.3774,4.4825,49.7243
252.814,10.4584,,,2.467,169.5997,108.9726,4.711,49.5954
252.9664,10.5285,,,2.2141,174.2806,107.1135,4.773,48.6828
253.1188,10.9436,,,1.68,169.6804,112.5011,4.4061,47.9178
253.2712,11.1718,,,1.4948,155.3238,121.4084,3.8743,48.762
253.4236,11.2716,,,1.4496,137.7051,125.1689,3.6619,49.5833
253.5,,208.54,210.67,,,,,
253.576,10.7553,,,1.4809,128.1485,119.7167,4.265,50.2021
253.7284,9.9209,,,1.7266,131.7503,108.7681,5.8841,49.6746
253.8808,9.6489,,,2.2204,135.1673,94.2344,8.7467,49.8001
254.0332,9.588,,,2.4629,131.7125,82.8941,10.6391,49.9527
254.1856,9.4938,,,2.4921,132.1846,80.0625,10.2502,50.6155
254.338,9.4528,,,2.4826,140.1326,81.9008,9.6141,50.9167
254.4904,9.6032,,,2.4822,145.0743,84.304,9.4182,49.6735
254.6428,9.6235,,,2.4908,143.7787,85.7111,9.4596,49.2058
254.7952,9.5646,,,2.499,141.8713,86.2867,9.4785,49.9122
254.9476,9.5478,,,2.4983,141.1323,86.6722,9.3162,50.0764
255.1,9.533,,,2.4891,141.8632,87.3214,9.0906,49.3133
255.2524,9.5053,,,2.4897,144.0628,88.4859,9.1039,48.3258
255.4048,9.4229,,,2.4746,142.3101,90.0173,9.486,48.9448
255.5572,9.3098,,,2.4754,134.7594,91.3738,9.9159,49.2869
255.7096,9.2559,,,2.4844,130.1392,92.1428,9.8307,50.2578
255.862,9.2769,,,2.4883,134.3208,91.8764,9.336,50.6125
256.0144,9.2538,,,2.5058,140.2384,90.7876,9.1719,50.4868
256.1668,9.2537,,,2.5142,140.5482,89.9177,9.9515,49.4361
256.3192,9.2769,,,2.494,130.0594,90.2752,11.7229,48.8723
256.4716,9.2759,,,2.4576,114.1586,91.1337,13.7405,50.2562
256.624,9.314,,,2.4421,109.2492,91.7775,13.9432,50.4733
256.7764,9.3171,,,2.4488,123.8618,92.9453,11.9491,50.054
256.9288,9.2808,,,2.4688,141.5403,94.6901,10.1705,49.7286
257.0812,9.3237,,,2.5006,151.0919,95.7884,9.3733,49.5301
257.2336,9.3526,,,2.5097,153.6974,96.0452,9.0987,51.3628
257.386,9.3573,,,2.508,152.9644,96.2691,8.975,51.1407
257.5384,9.3257,,,2.5114,153.5318,96.5806,8.8487,49.4479
257.6908,9.3202,,,2.5153,155.8196,96.4073,8.8378,48.4848
257.8432,9.3232,,,2.5191,155.7195,95.6469,8.9216,49.5861
257.9956,9.2972,,,2.525,154.8105,94.697,8.9291,49.7616
258.148,9.3156,,,2.5259,158.1477,93.8507,8.8251,49.9603
258.3004,9.328,,,2.5331,165.7761,93.3454,8.7276,49.5928
258.4528,9.3246,,,2.5368,169.2256,93.3471,8.6889,50.6472
258.6052,9.3461,,,2.5484,167.6189,93.6262,8.6571,52.2343
258.7576,9.3677,,,2.5493,167.9228,93.2275,8.6429,52.9378
258.91,9.3646,,,2.5503,168.7162,91.9843,8.6817,52.8143
259.0624,9.3154,,,2.5567,164.4511,90.5637,8.7133,52.3145
259.2148,9.306,,,2.5613,160.3121,89.7041,8.6268,51.4887
259.3672,9.3319,,,2.5575,160.602,89.5153,8.3675,52.8311
259.5196,9.3295,,,2.5559,161.5713,89.3734,8.0788,53.4619
259.672,9.3399,,,2.5478,157.9231,89.4837,7.9604,53.1512
259.9768,9.3394,,,2.5429,163.1976,90.7993,8.1232,52.2386
260.1292,9.3087,,,2.5578,167.8586,91.0738,8.1257,53.9997
260.2816,9.3199,,,2.5637,165.9616,91.4259,7.885,52.7531
260.434,9.276,,,2.5718,166.1284,92.5791,7.3744,52.3578
260.5864,9.2901,,,2.574,168.6014,94.2631,6.6845,52.9111
260.7388,9.3172,,,2.5695,168.8605,95.6541,6.1655,54.3782
260.8912,9.3514,,,2.5667,167.2252,98.7968,6.0919,54.2177
261.0436,9.3525,,,2.5615,164.2251,104.1519,6.4611,52.52
261.196,9.3379,,,2.5511,157.8626,106.3274,7.1707,52.6743
261.3484,9.3504,,,2.5556,155.4653,101.2879,7.8898,53.0838
261.5008,9.3437,,,2.5476,161.4723,93.913,8.2469,52.0114
261.6532,9.3144,,,2.5438,169.0981,90.1774,8.142,51.0414
261.8056,9.3003,,,2.5529,169.0992,91.7486,7.8185,52.4454
261.958,9.3272,,,2.5637,163.7157,96.0682,7.6245,52.7835
262.1104,9.3412,,,2.5583,161.5137,97.0004,7.6981,53.0585
262.2628,9.2856,,,2.5581,164.7151,93.9858,7.9349,54.0344
262.4152,9.2756,,,2.5535,169.3975,91.5549,8.1457,53.2864
262.5676,9.2987,,,2.5491,175.0731,91.3922,8.2391,52.5626
262.72,9.284,,,2.5493,177.8837,91.169,8.228,50.6931
262.8724,9.2753,,,2.5547,173.6308,91.027,8.1182,50.2079
263.1772,9.3147,,,2.5665,158.1968,91.4921,7.7755,53.1943
263.3296,9.2886,,,2.5593,154.3728,92.1455,7.5701,52.2889
263.482,9.2895,,,2.5548,153.3255,92.7197,7.4017,50.3357
263.5,,217.04,219.25,,,,,
263.6344,9.3384,,,2.5591,154.0757,92.9165,7.2764,50.662
263.7868,9.3505,,,2.5614,158.7872,93.636,6.9681,51.8351
263.9392,9.3063,,,2.557,166.8712,95.5138,6.2425,51.0719
